period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1098c705,growth1098c705,Y1139c826,growth1139c826,Y1366c554,Y1425c440,growth1425c440,Y1478c484,growth1478c484,Y1694c826,growth1694c826,Y1759c233,Y1770c352,growth1770c352,Y1816c208,growth1816c208,Y1817c440,growth1817c440,Y2077c616,growth2077c616,Y2105c484,growth2105c484,Y212c381,Y2881c352,growth2881c352,Y2930c208,growth2930c208,Y3034c705,growth3034c705,Y3040c703,growth3040c703,Y3112c703,growth3112c703,Y3157c191,growth3157c191,Y3286c484,growth3286c484,Y3411c616,growth3411c616,Y3591c208,growth3591c208,Y3692c642,Y3755c620,growth3755c620,Y3812c484,growth3812c484,Y3842c484,growth3842c484,Y3858c233,Y3867c352,growth3867c352,Y3902c554,Y3923c191,growth3923c191,Y4008c826,growth4008c826,Y419c152,growth419c152,Y422c620,growth422c620,Y4260c348,growth4260c348,Y4261c352,growth4261c352,Y4320c484,growth4320c484,Y4338c348,growth4338c348,Y4376c208,growth4376c208,Y4377c208,growth4377c208,Y4528c703,growth4528c703,Y4688c826,growth4688c826,Y4723c826,growth4723c826,Y516c352,growth516c352,Y544c348,growth544c348,Y589c208,growth589c208,Y595c352,growth595c352,Y607c372,growth607c372,Y657c352,growth657c352,Y759c826,growth759c826,Y848c807,growth848c807,_merge,x,r2,s,sf
201801,293723,696,1332,1144411,01,0,0,0,0,0,0,0,0,0,0,0,189246,1.836497306823731,39509,-1.110079765319824,403447,95690,.2607316970825195,33227864,.3142147064208984,23908052,.1807174682617188,1549308,429530,.2543926239013672,3832,.0418338775634766,172339,-.4771642684936523,10612370,.1584434509277344,11349770,.1462726593017578,10562187,567217,.336970329284668,318569,.0819034576416016,1057887,.0314950942993164,161162,-.4872274398803711,696932,.7773332595825195,336048,-.1935110092163086,955147,.0907669067382813,414242,-.1633176803588867,1892683,.315302848815918,743987,921012,-.0927944183349609,76423888,-.0048713684082031,49070340,-.0515327453613281,1294328,587638,-.0697183609008789,2286360,108413,.805354118347168,598075,-1.190768241882324,662156,.7298965454101563,1274778,-.3283061981201172,10413812,.3991641998291016,40765,-.0367498397827148,2927343,-.003727912902832,981611,.1164617538452148,760103,.5541543960571289,1450163,.5505352020263672,6015627,.1530141830444336,22978260,.1931896209716797,461437,-.4750289916992188,118344,-.0116100311279297,24451,.2248220443725586,807259,.1451215744018555,1500853,-.1971273422241211,164681,.2099390029907227,1142660,.2719697952270508,2696674,.4005947113037109,2332405,-.2111968994140625,matched (3),956955.88,.88278431,124896.08,267761.22
201802,293723,697,1332,1290999,02,1,0,0,0,0,0,0,0,0,0,0,7240,-3.263425827026367,82620,.7377233505249023,464692,137000,.3588666915893555,32859794,-.011138916015625,24161664,.0105533599853516,1263578,460004,.0685434341430664,5030,.2720327377319336,232893,.3011159896850586,11577845,.0870742797851563,11040026,-.0276699066162109,11057060,694406,.2023153305053711,461388,.3704004287719727,1357914,.2496757507324219,243995,.4147377014160156,778914,.1112127304077148,569636,.5277442932128906,1222169,.2465171813964844,336292,-.2084712982177734,2065150,.0872077941894531,844810,1061982,.1424188613891602,90701144,.1712741851806641,58724504,.1796016693115234,729181,621485,.0560007095336914,2164734,74803,-.3710899353027344,2064420,1.238887786865234,3340670,1.618425369262695,945814,-.2984819412231445,9279816,-.1152915954589844,80486,.6802587509155273,2968635,.014007568359375,1258503,.2484827041625977,430860,-.5676708221435547,895475,-.4820766448974609,6018778,.000523567199707,15728703,-.3790626525878906,1395044,1.106335639953613,58303,-.707942008972168,63097,.9480018615722656,916394,.1268024444580078,2010937,.292567253112793,139094,-.1688604354858398,900058,-.2386550903320313,2124252,-.2385988235473633,1882058,-.2145347595214844,matched (3),1201026.5,.88278431,133221.61,271744.44
201803,293723,698,1332,408190,03,0,1,0,0,0,0,0,0,0,0,0,128926,2.879616737365723,117766,.3544473648071289,364515,174312,.2408657073974609,29158638,-.1194992065429688,19357136,-.2217063903808594,1274914,315183,-.3780813217163086,5170,.0274524688720703,248697,.0656557083129883,12977217,.1141014099121094,11391331,.0313262939453125,8963937,838204,.1882047653198242,332373,-.3279819488525391,1172836,-.1465244293212891,250752,.0273160934448242,624671,-.2206754684448242,416972,-.3119792938232422,1244230,.0178890228271484,571947,.53106689453125,1474041,-.3371953964233398,979420,1047556,-.0136775970458984,82137120,-.0991802215576172,56586936,-.037078857421875,784279,516939,-.1841869354248047,2860414,44770,-.5133199691772461,519889,-1.378989219665527,516908,-1.866061210632324,1703161,.58819580078125,10522113,.1256370544433594,48179,-.5131597518920898,2893302,-.0257043838500977,897381,-.3381977081298828,438572,.0177412033081055,1333994,.3985786437988281,5679753,-.0579757690429688,13284817,-.1688652038574219,1835785,.2745466232299805,64929,.1076412200927734,30119,-.7395172119140625,756425,-.1918430328369141,1995214,-.0078496932983398,118555,-.1597728729248047,1459654,.4834957122802734,2421378,.1309165954589844,2657290,.3449411392211914,matched (3),524685.13,.88278431,123575.44,267147.75
201804,293723,699,1332,1164241,04,0,0,1,0,0,0,0,0,0,0,0,51223,-.9230499267578125,72169,-.4896888732910156,460859,272572,.447056770324707,35479052,.1961917877197266,22388166,.1454715728759766,1742199,393564,.2220907211303711,9919,.6515798568725586,350978,.3444881439208984,14566069,.1154994964599609,12457486,.0894680023193359,10381478,705148,-.1728544235229492,345094,.0375585556030273,1211353,.032313346862793,279003,.1067581176757813,809063,.2586517333984375,669768,.473912239074707,1313080,.053858757019043,374402,-.4237165451049805,1893134,.2502260208129883,687457,842993,-.2172555923461914,90167848,.0932826995849609,59967712,.0580291748046875,544009,582086,.1186933517456055,1976654,19598,-.82611083984375,1444872,1.022161483764648,901072,.555720329284668,1678114,-.0148153305053711,10311429,-.0202255249023438,47620,-.0116701126098633,3147981,.0843629837036133,741960,-.1901845932006836,628062,.3591146469116211,840218,-.4622716903686523,6845026,.1866140365600586,16047002,.1888999938964844,335094,-1.700817108154297,28162,-.8353214263916016,19013,-.4600324630737305,841301,.1063461303710938,2010974,.0078678131103516,158732,.2918405532836914,1017839,-.3605184555053711,2441706,.0083599090576172,2462914,-.0759611129760742,matched (3),1202660.4,.88278431,99988.984,257089.16
201805,293723,700,1332,1561871,05,0,0,0,1,0,0,0,0,0,0,0,182431,1.270183563232422,88245,.2011070251464844,362214,308013,.1222391128540039,34760512,-.0204601287841797,19878102,-.1189136505126953,1638654,388814,-.0121431350708008,20098,.7061681747436523,242654,-.3690862655639648,12906469,-.1209659576416016,13597584,.0875720977783203,12212573,812300,.1414623260498047,450466,.2664661407470703,1310281,.0785036087036133,289113,.0355949401855469,782813,-.0329828262329102,580664,-.1427583694458008,1085383,-.1904420852661133,388318,.0364952087402344,1534739,-.2098731994628906,783600,1007980,.1787443161010742,97115720,.0742321014404297,64496612,.0728054046630859,1081917,616468,.0573883056640625,2012223,67508,1.236819267272949,175968,-2.105474472045898,814805,-.1006364822387695,1763521,.0496416091918945,10064894,-.024200439453125,58016,.1974658966064453,4138924,.2736749649047852,960763,.2584323883056641,517337,-.1939449310302734,947050,.1196908950805664,5870096,-.153651237487793,21654268,.2996807098388672,3229266,2.265599250793457,140050,1.604025840759277,32900,.5483493804931641,933165,.1036319732666016,2535938,.2319440841674805,94692,-.5165882110595703,1412726,.3278398513793945,2764392,.1241245269775391,2897663,.1625595092773438,matched (3),969947.38,.88278431,180307.78,297670.84
201806,293723,701,1332,1113115,06,0,0,0,0,1,0,0,0,0,0,0,70108,-.9563350677490234,115042,.2651796340942383,440846,243331,-.2357196807861328,29801944,-.1539077758789063,19865056,-.0006580352783203,1796173,424966,.0889081954956055,212809,2.359774589538574,140806,-.5442533493041992,11445985,-.1200904846191406,11891017,-.1341094970703125,9082447,582653,-.3322782516479492,306966,-.3835458755493164,1163686,-.1186494827270508,199459,-.3712081909179688,637166,-.2058639526367188,526606,-.0977201461791992,613256,-.5709056854248047,291710,-.2860651016235352,1612696,.0495471954345703,1042130,854209,-.16552734375,89405544,-.0827217102050781,56172952,-.1381759643554688,1032211,437949,-.3419036865234375,2217656,17292,-1.362002372741699,315571,.5840816497802734,767809,-.0594081878662109,1847439,.0464878082275391,10139666,.0074024200439453,44321,-.2692604064941406,4021257,-.0288419723510742,908147,-.0563211441040039,310462,-.5106325149536133,721080,-.2726020812988281,7354415,.2254295349121094,17413416,-.2179603576660156,1798343,-.5853891372680664,99182,-.3450422286987305,3534,-2.23104190826416,873380,-.0662107467651367,2474948,-.0243434906005859,52010,-.5991935729980469,1042111,-.3042726516723633,2260837,-.2010860443115234,3182827,.0938644409179688,matched (3),251879,.88278431,183843.16,299825.53
201807,293723,702,1332,1134582,07,0,0,0,0,0,1,0,0,0,0,0,87832,.2253894805908203,61720,-.6226892471313477,2939540,255456,.0486278533935547,32102836,.0743694305419922,22504004,.1247310638427734,2029340,591716,.3310174942016602,430608,.704803466796875,506175,1.279499053955078,10904381,-.0484733581542969,17321916,.3761882781982422,10582370,778082,.289240837097168,237660,-.2558956146240234,1254702,.0753059387207031,266170,.2885265350341797,645937,.013671875,331242,-.4636030197143555,489479,-.2254409790039063,359821,.2098464965820313,1419795,-.1273946762084961,967502,1207080,.3457832336425781,82266344,-.0832195281982422,58551244,.0414657592773438,1291897,772516,.5675506591796875,2407296,35549,.720667839050293,646539,.717249870300293,693453,-.1018571853637695,2020316,.0894536972045898,9653389,-.0491466522216797,52110,.1618986129760742,3907315,-.0287437438964844,1180452,.2622461318969727,442584,.3545684814453125,1065558,.3905038833618164,14894083,.705662727355957,18324288,.0509853363037109,2507913,.332585334777832,134160,.3020763397216797,45388,2.552817344665527,648117,-.2982997894287109,2821028,.1308813095092773,142561,1.008334159851074,1362015,.2677164077758789,2935844,.2612600326538086,3551290,.1095418930053711,matched (3),2618658,.88278431,568686.63,616036.94
201808,293723,703,1332,990968,08,0,0,0,0,0,0,1,0,0,0,0,79620,-.0981607437133789,102633,.5085515975952148,305079,197282,-.2584161758422852,36392816,.12542724609375,21236168,-.0579872131347656,1876862,312967,-.6369285583496094,226123,-.6441192626953125,105017,-1.572760581970215,12374734,.1264915466308594,15300565,-.1240825653076172,7594490,481150,-.4806528091430664,434384,.60308837890625,1043811,-.1840200424194336,245679,-.0801095962524414,608573,-.0595846176147461,312193,-.0592279434204102,353267,-.3261175155639648,373340,.0368833541870117,1518882,.0674619674682617,712938,695181,-.5517873764038086,103398816,.2286300659179688,64952912,.1037616729736328,1045585,580076,-.286494255065918,2241974,28608,-.2172260284423828,179192,-1.283175468444824,702268,.0126314163208008,1908440,-.0569677352905273,8935081,-.0773239135742188,41364,-.2309465408325195,4651090,.1742515563964844,955120,-.2118158340454102,292983,-.4125156402587891,582050,-.6046972274780273,3953943,-1.326250076293945,18214640,-.0060024261474609,795534,-1.148192405700684,34248,-1.365405082702637,3403,-2.590590476989746,420056,-.4336833953857422,2202484,-.2475147247314453,57614,-.9060039520263672,1060517,-.250208854675293,1960303,-.4038963317871094,4201502,.1681308746337891,matched (3),1118955.3,.88278431,253738.02,347102.31
201809,293723,704,1332,1068782,09,0,0,0,0,0,0,0,1,0,0,0,63964,-.2189455032348633,55215,-.6199245452880859,687264,259368,.2736139297485352,31598464,-.1412620544433594,15801477,-.2956027984619141,1840190,375419,.1819448471069336,649582,1.05525016784668,144886,.3218250274658203,10863244,-.1302719116210938,11509782,-.2846927642822266,12617596,823773,.5377159118652344,313053,-.3275566101074219,1265017,.1922073364257813,292692,.1750946044921875,628048,.0314998626708984,377353,.1895599365234375,350494,-.0078811645507813,312554,-.1777124404907227,1862324,.2038507461547852,808780,969065,.3321599960327148,88507336,-.1555080413818359,57306692,-.1252460479736328,2037066,578430,-.0028409957885742,2280583,29930,.0451755523681641,183483,.0236635208129883,1650462,.8544950485229492,2309514,.1907510757446289,9065653,.0145092010498047,39597,-.0436573028564453,3916650,-.1718654632568359,816683,-.156585693359375,785820,.9866132736206055,1200532,.723963737487793,4849936,.2042522430419922,17874990,-.0188217163085938,685071,-.1494913101196289,86483,.9263200759887695,21943,1.863790512084961,699195,.5095415115356445,2225350,.0103282928466797,109576,.642852783203125,939722,-.1209268569946289,1631043,-.1838788986206055,4383531,.0424127578735352,matched (3),1514532.6,.88278431,216243.09,320715
201810,293723,705,1332,1195034,10,0,0,0,0,0,0,0,0,1,0,0,162736,.9338092803955078,96665,.5600166320800781,352944,202442,-.2477951049804688,34137980,.077301025390625,21437364,.3050327301025391,2000884,451663,.1848936080932617,376522,-.5453529357910156,203352,.3389911651611328,13110996,.1880664825439453,13802500,.1816539764404297,11599291,838241,.0174102783203125,755838,.8814544677734375,1594252,.2313194274902344,384886,.2738265991210938,782198,.2194910049438477,436005,.1444721221923828,303393,-.1443138122558594,707667,.8171958923339844,2013065,.0778331756591797,975736,1211992,.223689079284668,97977720,.1016559600830078,63820916,.1076641082763672,2077157,855184,.3909988403320313,3259488,64039,.7606306076049805,565804,1.126126289367676,3744136,.8191356658935547,1895127,-.1977510452270508,9977613,.0958499908447266,83979,.7518129348754883,5444141,.3293037414550781,920486,.1196508407592773,440082,-.5797662734985352,830808,-.3681221008300781,14173051,1.072376251220703,18029038,.0085811614990234,1321274,.6568288803100586,126777,.382481575012207,51941,.8616600036621094,1331190,.6438989639282227,2808543,.2327508926391602,59961,-.6029243469238281,1397616,.3969383239746094,2814416,.5455350875854492,4567475,.0411052703857422,matched (3),1414781.9,.88278431,263980.53,354658.66
201811,293723,706,1332,957296,11,0,0,0,0,0,0,0,0,0,1,0,139226,-.1560306549072266,126288,.2673139572143555,3372008,196430,-.030146598815918,33649936,-.0143985748291016,19301426,-.1049556732177734,1779077,421832,-.0683298110961914,194889,-.6585464477539063,167432,-.1943607330322266,12140370,-.0769157409667969,11049101,-.2225017547607422,0,660904,-.237696647644043,410562,-.6103000640869141,1396622,-.1323490142822266,300461,-.2476291656494141,646647,-.1903076171875,537578,.2094202041625977,363438,.1805791854858398,295299,-.8739843368530273,2736286,.3069429397583008,878620,1189469,-.0187587738037109,86389240,-.1258773803710938,55725628,-.1356410980224609,979867,619614,-.3222198486328125,2381486,48708,-.2736492156982422,456895,-.2137947082519531,569231,-1.883659362792969,1525507,-.2169589996337891,9772163,-.0208053588867188,37273,-.8122968673706055,3585215,-.4177217483520508,786258,-.1576175689697266,985546,.8062343597412109,1107556,.2875127792358398,11257218,-.2303314208984375,17019010,-.0576534271240234,1257302,-.0496282577514648,89008,-.353703498840332,32474,-.4696683883666992,780121,-.5343790054321289,1961031,-.3591947555541992,152114,.9309358596801758,991827,-.3429737091064453,2352804,-.1791467666625977,3616654,-.2334108352661133,matched (3),2676488,.88278431,552769.13,601374.06
201812,293723,707,1332,442664,12,0,0,0,0,0,0,0,0,0,0,1,3542,-3.671406745910645,64969,-.6646556854248047,1595994,67991,-1.060931205749512,26221018,-.24945068359375,11752224,-.4961376190185547,1410516,308959,-.3113985061645508,3180,-4.115549087524414,108051,-.4379739761352539,8453149,-.3619966506958008,10241475,-.0759029388427734,6763334,524078,-.231968879699707,313874,-.2685356140136719,856968,-.4884109497070313,175799,-.5359764099121094,452111,-.3578729629516602,455019,-.1667346954345703,290426,-.2242593765258789,179348,-.4986610412597656,1994561,-.3161773681640625,822836,1087534,-.0895938873291016,75739592,-.1315631866455078,49097232,-.1266384124755859,831111,574420,-.0757360458374023,2236117,21663,-.810236930847168,559457,.2025136947631836,394643,-.3663053512573242,1781454,.1551027297973633,6691408,-.3787136077880859,38093,.0217609405517578,3939552,.0942487716674805,625775,-.2282934188842773,626083,-.4537124633789063,522295,-.751678466796875,6736591,-.5134563446044922,16406351,-.0366630554199219,662624,-.6405153274536133,24314,-1.297674179077148,61100,.6320724487304688,825840,.0569515228271484,2221160,.1245584487915039,82649,-.6100273132324219,777922,-.2429227828979492,1619077,-.3737516403198242,3248005,-.107508659362793,matched (3),1939536.3,.88278431,352858.78,424978.06
